127 169 500 333
137 238 320 333
263 258 500 333
0 209 500 333
137 238 319 333
263 259 500 333
167 247 341 333
0 207 500 333
271 257 500 333
0 219 500 322
0 206 500 333
271 226 500 333
112 169 500 333
261 264 474 333
141 238 292 281
138 212 220 287
133 258 328 333
274 257 500 333
184 238 500 302
283 233 500 333
197 247 448 305
182 247 351 333
245 225 500 323
77 180 500 333
128 257 317 333
217 257 405 333
288 233 500 333
293 251 500 333
261 264 500 333
245 223 500 322
137 241 320 325
245 252 441 323
139 224 337 326
297 255 474 333
246 252 440 323
127 259 313 333
286 257 500 333
298 255 474 333
133 257 313 333
0 244 341 333
159 238 337 326
136 152 500 333
104 158 500 333
262 257 500 323
274 264 500 333
297 255 500 333
180 247 350 325
200 169 500 333
