57 148 365 375
84 52 370 262
84 52 374 259
0 130 359 338
61 132 344 375
138 144 439 364
57 65 346 272
82 0 500 257
0 139 365 375
177 0 500 375
57 65 344 272
108 64 408 262
0 121 358 327
107 0 500 272
86 0 500 258
0 0 374 262
0 137 359 375
84 52 369 259
67 119 389 302
0 0 500 251
0 131 359 334
61 74 373 262
69 46 365 244
64 73 374 262
0 162 500 375
58 46 365 236
0 139 358 375
0 0 500 249
84 58 374 259
61 51 374 237
0 163 500 375
0 176 460 375
0 143 360 375
15 51 374 236
0 132 344 375
0 177 460 375
61 52 373 236
0 147 363 375
0 0 500 244
61 52 373 235
96 57 370 265
0 177 466 375
63 55 366 243
131 10 500 272
70 0 500 238
15 52 369 236
0 177 474 375
84 73 374 267
