404 308 500 375
429 290 500 341
418 286 500 346
416 307 477 346
403 308 500 375
333 291 449 337
417 314 472 353
429 286 500 342
433 330 500 353
417 308 474 346
416 308 474 346
426 308 469 346
426 283 500 375
398 308 500 375
297 300 402 353
322 265 401 344
325 297 370 333
429 283 500 342
426 308 468 346
321 265 401 344
417 308 472 346
436 320 500 375
331 297 370 331
406 330 500 353
393 308 500 375
333 286 449 337
321 265 401 347
436 321 500 375
451 322 500 351
333 285 449 337
428 324 500 375
417 286 500 375
426 280 500 341
322 294 449 347
406 330 500 355
319 311 388 344
418 308 469 346
331 283 449 337
429 280 500 341
283 297 402 354
322 299 435 355
417 308 469 346
331 297 436 361
426 309 474 338
427 308 466 344
434 331 500 357
417 308 468 346
283 297 398 354
