340 139 377 171
340 139 392 171
315 133 367 182
327 138 380 159
431 145 465 168
327 138 377 160
343 139 380 168
327 138 405 162
327 133 436 171
315 138 375 186
315 139 372 182
302 138 380 182
59 147 103 170
415 142 469 163
416 145 465 168
435 145 465 168
415 145 465 168
315 139 372 186
406 142 465 168
182 146 238 163
410 142 469 163
315 138 406 182
0 138 103 170
298 134 371 182
298 138 376 182
343 139 406 170
315 133 367 197
204 146 271 169
150 146 205 190
204 146 272 169
23 138 139 170
150 146 205 191
35 138 154 170
204 148 271 169
340 139 377 161
23 142 77 163
35 139 77 160
298 138 410 182
182 146 272 169
327 133 465 174
416 145 464 163
0 152 107 170
343 139 380 160
410 144 464 163
454 146 500 168
53 138 112 158
406 133 464 163
0 131 107 170
